gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
GPSM2	927597	248339	209538	7	7	7	0	0	6	7.425364e-01	5.044769e-01	2.050631e+01	6.233550e-01	1
CLDN20	282654	88391	18732	2	2	2	0	0	20	8.222719e-01	5.045602e-01	5.765502e+00	4.635690e-01	1
SOCS7	459492	141341	134974	2	2	2	0	0	20	1.007112e+00	5.046749e-01	1.158186e+01	7.003000e-01	1
EDC4	1805317	558440	392028	7	7	6	4	0	15	5.718215e-01	5.048117e-01	2.747444e+01	5.991030e-01	1
CLDN9	313193	116258	25872	2	2	2	2	0	20	4.733571e-01	5.050090e-01	5.791999e+00	3.507850e-01	1
C19orf18	291211	77187	87892	4	4	4	0	0	12	1.664945e+00	5.050256e-01	1.127226e+01	6.007280e-01	1
C10orf12	1644495	458282	16632	17	17	15	2	0	11	1.345045e+00	5.051139e-01	4.328954e+01	5.657980e-01	1
CTDSPL2	633515	175656	192570	3	3	3	2	0	20	1.045242e+00	5.051366e-01	1.436278e+01	8.096540e-01	1
GAD2	788511	206537	237524	28	26	27	10	0	0	3.229045e+00	5.052530e-01	6.996256e+01	8.010870e-01	1
SIGLEC11	711797	226550	104230	7	7	7	3	0	20	1.143488e+00	5.052680e-01	1.998602e+01	1.138753e+00	1
IL1RAP	776094	211209	155232	4	4	4	2	0	8	5.785946e-01	5.054103e-01	1.352326e+01	5.867830e-01	1
TAS2R4	386809	118821	18060	3	3	3	2	0	20	1.032636e+00	5.059040e-01	8.423950e+00	9.503360e-01	1
SEPT2	499014	130644	181370	4	4	4	0	0	20	1.039906e+00	5.059343e-01	1.174584e+01	9.336230e-01	1
THOC6	546443	163550	198394	6	5	6	0	0	8	5.148231e-01	5.060026e-01	1.434138e+01	9.588040e-01	1
RNF180	530965	144128	46578	8	8	8	0	0	20	2.059506e+00	5.064556e-01	2.028145e+01	1.319100e+00	1
CSRNP2	707747	216192	64022	4	4	4	1	0	20	5.227766e-01	5.064591e-01	1.090918e+01	4.602890e-01	1
ATP1A2	1329725	401758	344092	22	22	20	10	0	1	1.485808e+00	5.065519e-01	5.802895e+01	5.147050e-01	1
LRRC30	386697	120454	21322	10	10	10	8	0	20	3.063410e+00	5.065551e-01	2.501781e+01	7.107150e-01	1
COMMD6	137935	37158	80220	1	1	1	0	0	20	7.132102e-01	5.065605e-01	2.891368e+00	2.246250e-01	1
TM4SF20	307961	86702	69776	3	3	3	4	0	4	9.118165e-01	5.066574e-01	9.802488e+00	4.992210e-01	1
FAM46C	510134	145789	13384	2	2	2	1	0	20	5.696805e-01	5.066849e-01	6.841745e+00	3.480270e-01	1
PPP1R1B	256389	72120	101430	1	1	1	1	0	20	6.256932e-01	5.067121e-01	3.907966e+00	5.326170e-01	1
SH3BP5	547967	153727	132118	3	3	3	1	0	20	6.307742e-01	5.067849e-01	9.536083e+00	8.809360e-01	1
BTBD2	403046	123070	82838	2	2	2	0	0	20	5.106079e-01	5.067978e-01	6.517627e+00	3.304530e-01	1
EAF1	315420	86730	81704	1	1	1	0	1	20	5.504082e-01	5.069742e-01	3.973743e+00	4.681960e-01	1
CTDSP2	351172	102438	171892	3	3	3	0	0	12	7.818261e-01	5.072473e-01	8.445981e+00	6.094370e-01	1
MFSD7	524231	176048	105378	3	3	3	1	0	20	7.794809e-01	5.073020e-01	1.133443e+01	6.640740e-01	1
SLC5A6	885487	288200	253666	5	5	5	2	0	20	6.116810e-01	5.073174e-01	1.399463e+01	6.111460e-01	1
FCAR	400063	97116	80080	11	11	11	4	2	7	3.931196e+00	5.074134e-01	3.212645e+01	5.019530e-01	1
TRIM2	987838	282203	183820	6	6	6	2	3	20	9.648535e-01	5.074351e-01	2.186977e+01	1.041073e+00	1
DQX1	872302	279948	183708	8	8	8	3	3	14	9.150455e-01	5.074431e-01	1.979141e+01	5.284740e-01	1
PTRH1	274293	93514	92652	1	1	1	0	0	20	6.696603e-01	5.076039e-01	6.065023e+00	7.040480e-01	1
PMVK	242625	68686	74816	2	2	2	1	1	20	1.021765e+00	5.078132e-01	6.513971e+00	6.774250e-01	1
UNK	871207	258302	147518	4	4	4	1	0	20	5.880801e-01	5.078683e-01	1.451045e+01	1.094731e+00	1
ZMYM5	821016	213150	86072	5	4	5	2	0	20	1.036707e+00	5.078899e-01	1.767621e+01	8.441490e-01	1
ALS2CR12	634585	145845	230258	5	4	4	0	0	16	8.900496e-01	5.079171e-01	1.274682e+01	9.292680e-01	1
ATP6AP2	453890	130644	121478	2	2	2	1	0	20	6.964391e-01	5.079345e-01	8.691556e+00	4.697930e-01	1
CD83	253067	74400	60494	2	2	1	2	0	20	9.047997e-01	5.079955e-01	5.844031e+00	4.563620e-01	1
PTPN1	568630	148632	147910	3	3	3	0	0	3	2.661986e-01	5.083079e-01	1.182522e+01	1.045965e+00	1
EIF2A	652380	176023	130802	2	2	2	0	0	20	6.242085e-01	5.083496e-01	9.485114e+00	4.291140e-01	1
CHURC1	160483	38284	71596	1	1	1	0	0	20	5.235556e-01	5.084336e-01	2.737026e+00	4.622480e-01	1
TUBB2B	374442	101844	62426	4	4	4	0	0	20	1.551470e+00	5.084697e-01	1.422987e+01	9.062180e-01	1
LAT	447299	145590	156366	4	4	4	0	0	10	7.054027e-01	5.084772e-01	1.082308e+01	7.241110e-01	1
GNB2L1	399842	117695	212688	3	3	3	1	0	7	9.682255e-01	5.087364e-01	1.216674e+01	7.093650e-01	1
ZNF324B	682076	211604	107772	7	7	7	1	1	20	8.782838e-01	5.087419e-01	1.780861e+01	5.530080e-01	1
LYRM5	171631	47799	33600	1	1	1	0	0	20	1.412201e+00	5.087813e-01	5.887621e+00	5.924220e-01	1
CDC42EP2	263512	88419	16646	2	2	2	0	0	20	7.445585e-01	5.087846e-01	5.910777e+00	3.873950e-01	1
CYSLTR2	450484	133459	17360	12	10	12	1	0	2	9.319061e-01	5.088301e-01	2.449258e+01	5.451930e-01	1
RPS6KB2	712304	219766	190540	3	3	3	1	0	20	3.071042e-01	5.090320e-01	8.079015e+00	1.052072e+00	1
FARSA	591234	170617	165074	5	5	5	5	0	20	9.667692e-01	5.091069e-01	1.542654e+01	8.154640e-01	1
ING5	306863	78257	128058	1	1	1	2	0	20	8.204313e-01	5.091628e-01	6.401088e+00	6.610060e-01	1
MKI67	4264722	1251689	214732	44	41	40	13	0	6	1.385530e+00	5.093435e-01	9.868486e+01	6.817580e-01	1
DMWD	649310	210985	68432	7	6	7	2	0	20	1.145904e+00	5.094168e-01	1.944151e+01	4.891480e-01	1
CHEK2	795264	219654	266028	10	10	10	0	0	0	0	5.094172e-01	3.137076e+01	5.061950e-01	1
VAMP3	140187	37721	74606	1	1	1	0	0	20	1.035535e+00	5.096501e-01	3.419211e+00	5.267400e-01	1
ISM2	723371	171715	100940	10	9	10	2	0	2	5.723672e-01	5.097486e-01	2.407708e+01	7.052220e-01	1
POP7	177429	59143	16282	4	4	4	0	0	20	2.422910e+00	5.099280e-01	1.092785e+01	9.000710e-01	1
PTK7	1372790	407724	296940	14	13	14	3	0	20	1.076349e+00	5.100374e-01	3.128665e+01	9.294550e-01	1
LCMT2	854855	275587	16996	7	6	7	3	0	20	7.863185e-01	5.100853e-01	1.770664e+01	6.177630e-01	1
KRTAP4-5	230214	58384	13328	4	4	4	1	0	20	1.658376e+00	5.101745e-01	9.804689e+00	5.232800e-01	1
CPAMD8	1930770	591738	507248	20	19	20	7	0	1	6.995633e-01	5.102588e-01	5.174807e+01	5.596320e-01	1
CRCP	211340	52919	107324	2	2	2	0	1	7	1.593510e+00	5.105667e-01	8.673121e+00	6.226180e-01	1
MAGOH	204960	49544	80066	2	2	2	0	0	20	1.259521e+00	5.106921e-01	6.260853e+00	4.210550e-01	1
ECE1	961088	261397	247506	6	6	6	2	1	20	7.940334e-01	5.106975e-01	1.823838e+01	4.852770e-01	1
LY6G5B	265173	79946	55412	2	2	2	0	0	20	6.722935e-01	5.107774e-01	5.521478e+00	5.649100e-01	1
GLB1L2	826652	233673	302008	9	9	7	1	0	10	1.376019e+00	5.110858e-01	2.567367e+01	7.782760e-01	1
EEF1G	497642	136501	105602	2	2	2	1	0	20	6.829868e-01	5.110912e-01	8.861033e+00	7.981540e-01	1
SF3B1	1759064	496622	388598	17	17	14	4	0	0	6.479261e-01	5.110922e-01	5.225267e+01	9.640780e-01	1
FKBP5	647472	151727	175686	2	2	2	0	0	20	5.803381e-01	5.113142e-01	9.046937e+00	4.371410e-01	1
NEUROG1	195809	64913	16016	2	2	2	1	0	20	1.029981e+00	5.117070e-01	6.276185e+00	4.914110e-01	1
ATCAY	376955	107054	97370	2	2	2	0	0	20	8.177856e-01	5.117388e-01	8.659592e+00	4.471550e-01	1
TMED7	259344	73302	37772	2	2	2	0	0	20	8.218918e-01	5.117672e-01	5.570927e+00	5.798030e-01	1
ABCA4	2988858	861222	763574	21	21	19	9	0	13	7.102396e-01	5.119274e-01	4.496781e+01	1.050133e+00	1
PCDHB4	1008445	328848	16380	40	39	39	13	0	20	4.052372e+00	5.120099e-01	6.893899e+01	9.479100e-01	1
TMEM2	1861082	519030	354424	24	23	22	4	0	3	1.376213e+00	5.120277e-01	5.535085e+01	8.973720e-01	1
TUSC5	226973	74907	51380	2	2	2	1	0	8	1.006737e+00	5.120293e-01	8.191354e+00	6.432200e-01	1
GPRC5D	450400	135683	56490	2	2	2	0	1	20	6.035017e-01	5.120796e-01	6.815443e+00	4.416510e-01	1
GSDMA	468680	143540	99540	6	6	6	4	0	3	1.199073e+00	5.120800e-01	2.225510e+01	5.331510e-01	1
ADORA2A	512498	167267	27608	3	3	3	0	0	20	4.941182e-01	5.120818e-01	7.891310e+00	8.825410e-01	1
ALKBH4	314263	101564	48524	3	3	3	1	0	20	8.074757e-01	5.120875e-01	8.596076e+00	7.481250e-01	1
CORIN	1435031	365922	360164	25	23	25	8	1	1	1.280912e+00	5.120904e-01	5.443587e+01	5.212430e-01	1
ANXA13	493216	135120	212856	3	3	3	0	4	20	9.304572e-01	5.121152e-01	1.146137e+01	6.447430e-01	1
C6orf165	834226	225172	197778	6	6	6	1	0	13	7.393355e-01	5.121559e-01	1.454215e+01	8.550850e-01	1
CAV2	223144	40564	39676	1	1	1	0	0	20	8.084215e-01	5.123419e-01	3.753202e+00	2.458000e-01	1
YES1	734180	202680	166936	3	3	3	3	0	20	7.427813e-01	5.123950e-01	1.201959e+01	1.017145e+00	1
KDM5A	2285301	619891	506828	13	13	13	4	0	20	6.926033e-01	5.124602e-01	3.452051e+01	6.398450e-01	1
MTF1	1029360	311958	254016	7	7	7	1	0	6	4.103894e-01	5.125038e-01	1.839358e+01	5.733620e-01	1
PLAG1	659385	184129	34524	10	9	10	2	0	6	1.696977e+00	5.125047e-01	2.858151e+01	1.305970e+00	1
LYZL4	171659	45575	47110	1	1	1	0	0	20	1.312733e+00	5.126564e-01	5.908089e+00	3.427800e-01	1
MED6	341741	88954	158788	2	2	2	0	0	20	1.161659e+00	5.126580e-01	8.623093e+00	4.800200e-01	1
GPR21	458310	130053	20566	3	3	3	2	0	20	8.514995e-01	5.126618e-01	8.751155e+00	6.830720e-01	1
KPNA2	706705	207184	173684	4	4	4	0	0	20	6.428802e-01	5.127450e-01	1.112530e+01	5.157380e-01	1
ETV3	197669	49572	61600	2	2	2	1	0	11	8.706315e-01	5.127695e-01	5.911150e+00	4.981410e-01	1
CAPZA2	382305	95175	140224	3	2	3	0	0	4	8.421604e-01	5.128168e-01	8.832185e+00	4.795350e-01	1
SKA3	645612	174894	121898	4	4	4	0	1	18	5.648017e-01	5.131754e-01	1.076205e+01	7.810150e-01	1
PGF	193784	56356	144648	1	1	1	1	0	20	4.887220e-01	5.133243e-01	3.343824e+00	8.110030e-01	1
ASPSCR1	532502	168474	320922	4	4	4	1	0	11	3.629124e-01	5.133499e-01	1.080624e+01	5.723550e-01	1
FNDC3A	1616877	450512	431536	10	10	9	0	0	4	6.943754e-01	5.133896e-01	3.381244e+01	7.030330e-01	1
GPATCH1	1198994	335520	293244	12	10	9	3	0	8	1.197027e+00	5.134411e-01	3.163451e+01	5.719800e-01	1
CYP46A1	558160	161497	210252	6	6	6	2	0	10	1.438881e+00	5.135334e-01	2.009510e+01	5.475160e-01	1
GUCY2C	1472273	390750	437500	11	11	11	3	0	8	1.118107e+00	5.136506e-01	3.232562e+01	8.283810e-01	1
FOXO1	632277	174530	81816	5	5	5	1	0	20	8.132949e-01	5.138327e-01	1.187110e+01	6.584490e-01	1
NHSL2	1369875	423323	46116	8	8	7	6	0	20	7.495887e-01	5.139171e-01	2.345091e+01	5.953910e-01	1
OR5AK2	405416	114852	18396	4	4	4	0	0	17	1.275037e+00	5.140089e-01	1.038795e+01	6.695280e-01	1
ARHGEF18	925355	268122	223510	5	5	5	1	0	20	5.934421e-01	5.140564e-01	1.451356e+01	6.331440e-01	1
CYP3A4	690322	185818	216846	4	4	4	3	0	20	8.800100e-01	5.140717e-01	1.249186e+01	6.973780e-01	1
USP18	452282	117835	129696	3	3	3	0	0	15	1.008700e+00	5.141243e-01	1.101377e+01	1.085544e+00	1
NOL12	221455	70431	73206	1	1	1	0	0	20	6.429788e-01	5.141347e-01	3.785640e+00	4.094390e-01	1
OR11A1	400321	131770	17164	9	8	8	4	0	20	2.938393e+00	5.142035e-01	2.159456e+01	5.247930e-01	1
PRPS1	430104	121045	121352	3	3	3	1	0	20	8.399449e-01	5.144048e-01	8.438721e+00	9.408820e-01	1
SHE	520747	150293	96992	2	2	2	1	0	20	5.283092e-01	5.144081e-01	8.934208e+00	9.370460e-01	1
ASB4	600721	164396	81788	5	5	5	2	1	20	9.454070e-01	5.144527e-01	1.288755e+01	4.780700e-01	1
EID2	227791	72543	18564	2	2	2	0	0	20	8.006753e-01	5.145415e-01	6.228905e+00	4.817760e-01	1
GEMIN8	329946	83887	48230	4	4	4	0	0	20	1.474655e+00	5.146778e-01	1.174343e+01	6.113910e-01	1
CAV3	200456	55737	27538	3	3	3	1	0	20	2.096364e+00	5.147427e-01	9.409772e+00	4.918780e-01	1
CRLF3	572263	160906	120694	2	2	2	0	0	20	9.443830e-01	5.148678e-01	1.229469e+01	6.951010e-01	1
KDM4D	679908	201498	18172	12	10	12	2	2	6	1.591299e+00	5.151287e-01	2.513656e+01	6.612340e-01	1
C17orf104	754162	193333	7140	3	3	3	3	0	20	7.167700e-01	5.152337e-01	1.184149e+01	6.532340e-01	1
RAP1GAP2	727934	205327	222306	4	4	4	0	0	20	8.254182e-01	5.153173e-01	1.505569e+01	8.705240e-01	1
NHLRC1	448879	149814	10976	3	3	3	2	0	20	6.585789e-01	5.154014e-01	8.631353e+00	6.723360e-01	1
PKN3	1064963	340556	283500	6	6	6	0	0	20	6.729868e-01	5.155795e-01	1.989035e+01	5.659490e-01	1
WRAP53	716839	218472	146958	5	5	5	6	0	20	9.054558e-01	5.157371e-01	1.632753e+01	7.883540e-01	1
GCDH	752364	223004	243852	7	6	6	0	0	20	9.667692e-01	5.157774e-01	1.843415e+01	6.862430e-01	1
RAB27B	298502	78848	82782	5	4	5	0	0	20	1.833803e+00	5.159503e-01	1.107620e+01	1.097581e+00	1
FBXL16	380579	126081	29176	1	1	1	2	0	20	5.703181e-01	5.160425e-01	6.784603e+00	3.388730e-01	1
BTBD8	510190	129518	159040	3	3	3	0	0	20	1.048592e+00	5.162465e-01	1.105620e+01	4.550050e-01	1
PRPS1L1	416085	121608	16324	4	4	3	2	0	20	1.197536e+00	5.162614e-01	1.103519e+01	7.928490e-01	1
DYRK4	711153	189168	217322	12	11	11	2	0	5	1.379109e+00	5.163534e-01	2.433709e+01	6.437900e-01	1
OR5V1	416676	123888	20286	7	7	6	3	0	20	2.938393e+00	5.164316e-01	2.123681e+01	7.274340e-01	1
ACTN1	1243751	333887	346878	7	7	7	3	1	20	7.280743e-01	5.165428e-01	2.182855e+01	1.083051e+00	1
RSPH4A	973007	239782	89880	7	5	5	2	0	20	9.159119e-01	5.165746e-01	1.911474e+01	1.057385e+00	1
HNRNPH3	473567	128927	134246	1	1	1	0	0	20	4.303442e-01	5.166352e-01	6.308200e+00	4.577980e-01	1
LUZP1	1482942	433510	47460	7	7	7	1	0	20	5.232352e-01	5.166714e-01	2.019517e+01	5.389430e-01	1
KRT84	668816	196487	132986	5	5	5	7	0	20	1.044088e+00	5.166947e-01	1.621718e+01	7.904940e-01	1
LY6G6F	387400	122171	94220	3	3	3	0	0	20	6.722935e-01	5.167148e-01	7.058587e+00	5.937660e-01	1
DCTN6	252224	70375	91588	1	1	1	0	0	20	7.662513e-01	5.167585e-01	3.785662e+00	4.249800e-01	1
MRPS24	172897	52922	31934	1	1	1	1	0	20	4.845462e-01	5.169756e-01	3.123086e+00	3.320420e-01	1
STRC	919547	301261	215950	4	4	4	3	0	20	6.004895e-01	5.169830e-01	1.450506e+01	8.761950e-01	1
TBX3	565370	160654	102718	18	18	17	6	0	1	2.440267e+00	5.171052e-01	4.295140e+01	8.600920e-01	1
NR2F6	162085	49684	32018	1	1	1	1	0	20	8.934140e-01	5.172761e-01	3.726601e+00	3.096640e-01	1
TUBA1B	569725	165690	56322	3	3	3	2	0	20	7.057714e-01	5.173389e-01	9.668881e+00	7.960200e-01	1
ESR2	747157	210562	207704	7	7	6	2	0	20	9.998582e-01	5.175417e-01	1.752130e+01	4.791140e-01	1
LIMS1	361981	87856	130214	1	1	1	1	0	20	4.359211e-01	5.175729e-01	3.671419e+00	4.693550e-01	1
SQRDL	537805	153755	137970	5	5	5	1	0	20	1.342949e+00	5.177554e-01	1.550270e+01	1.046236e+00	1
HLA-DOA	322064	101931	76860	2	2	2	2	0	20	1.187771e+00	5.178276e-01	9.464477e+00	4.603450e-01	1
RNF215	297712	93007	85092	1	1	1	1	0	20	7.345873e-01	5.179658e-01	6.183269e+00	7.667420e-01	1
APOE	192549	56104	42504	1	1	1	0	0	20	6.907120e-01	5.181293e-01	3.556378e+00	1.793120e-01	1
DNAJC11	756277	217346	454132	4	4	3	2	0	14	4.958931e-01	5.182999e-01	1.119401e+01	4.705900e-01	1
DCK	359729	86139	102956	2	2	2	2	0	20	8.890993e-01	5.183725e-01	6.372496e+00	3.406610e-01	1
PLA2G4B	970777	296362	297780	4	4	4	0	0	3	1.053654e-01	5.184315e-01	1.135601e+01	8.138000e-01	1
CSF2RA	609076	147758	196952	8	8	7	6	3	3	1.966889e+00	5.184526e-01	3.076198e+01	8.277230e-01	1
RBM8A	237642	63056	91000	2	2	2	0	0	20	8.226446e-01	5.186460e-01	6.096714e+00	6.851220e-01	1
C11orf48	732970	221794	185458	3	3	3	1	0	20	7.576038e-01	5.186603e-01	1.408464e+01	4.865270e-01	1
SLAIN2	580061	174446	84518	4	4	4	4	0	20	8.164938e-01	5.187117e-01	1.151274e+01	5.704700e-01	1
SLC41A1	666001	217853	157206	3	3	3	4	0	20	5.558851e-01	5.188229e-01	9.358746e+00	6.992590e-01	1
KRT13	558975	165494	98364	5	5	5	4	0	20	1.391793e+00	5.189112e-01	1.905467e+01	4.965710e-01	1
OR5L1	401447	124423	17444	40	37	38	9	0	4	1.017833e+01	5.189938e-01	6.401426e+01	5.306650e-01	1
CXorf23	939731	230858	179270	6	6	6	1	0	20	9.872844e-01	5.190134e-01	2.003016e+01	7.562740e-01	1
PLEKHO2	595259	188633	65744	4	4	3	3	0	20	7.070575e-01	5.190722e-01	1.103339e+01	8.801610e-01	1
TWIST1	115667	34427	2954	2	2	2	2	0	20	1.839757e+00	5.191659e-01	5.937359e+00	6.887100e-01	1
GNL1	804272	242174	211414	7	6	7	1	0	20	7.695902e-01	5.192801e-01	1.560031e+01	4.707050e-01	1
SCPEP1	591797	158794	210252	3	3	3	2	0	20	1.103631e+00	5.193774e-01	1.397850e+01	9.151280e-01	1
LASP1	301852	76033	94136	3	3	3	4	0	20	9.268999e-01	5.195173e-01	8.194392e+00	7.092670e-01	1
C6orf1	190658	64294	33348	2	2	2	0	0	20	1.242937e+00	5.196498e-01	5.932392e+00	4.639670e-01	1
ABCC5	1932272	567476	549444	14	14	14	8	0	15	8.030351e-01	5.199214e-01	3.382209e+01	8.339690e-01	1
PRF1	683236	220783	21910	8	8	8	2	0	6	1.003829e+00	5.199359e-01	2.018966e+01	1.238250e+00	1
RPS6KA2	950941	265991	456540	8	7	8	0	0	20	8.913321e-01	5.203022e-01	2.027123e+01	1.009002e+00	1
ZNF571	831747	198204	54810	9	9	9	0	0	3	1.043096e+00	5.203565e-01	2.865702e+01	6.456760e-01	1
C20orf85	174614	49009	55286	7	7	7	4	0	1	2.522938e+00	5.203997e-01	2.649329e+01	7.057150e-01	1
SRGAP2	1137493	319927	213360	9	7	7	2	0	20	7.612180e-01	5.204164e-01	1.986983e+01	1.064930e+00	1
MRPS16	177233	56272	46998	1	1	1	2	0	20	6.544462e-01	5.204610e-01	3.213007e+00	2.189090e-01	1
SLC35D3	351741	114404	7812	3	3	3	0	0	20	1.167607e+00	5.205508e-01	1.115152e+01	8.536950e-01	1
KRT36	607984	185227	103978	9	8	9	3	0	20	1.391793e+00	5.205982e-01	2.061290e+01	6.280690e-01	1
TCAP	187224	59199	28476	1	1	1	1	0	20	8.270499e-01	5.206922e-01	3.745561e+00	5.540330e-01	1
SLAMF6	448739	128364	138390	6	6	6	1	0	4	1.614009e+00	5.208868e-01	1.829709e+01	5.225420e-01	1
USPL1	1454481	402038	127568	9	9	8	2	0	20	6.372940e-01	5.209656e-01	1.921299e+01	1.124824e+00	1
VIT	932232	275472	226982	11	10	11	9	2	6	1.417530e+00	5.209747e-01	3.238821e+01	9.234650e-01	1
KDM4C	1452845	376899	342888	13	13	13	7	0	20	1.378856e+00	5.210562e-01	3.668755e+01	8.170200e-01	1
C16orf89	477508	144663	98336	3	3	3	1	0	20	9.741572e-01	5.210600e-01	1.115768e+01	6.207580e-01	1
MREG	248874	66434	50456	2	2	2	0	0	20	7.913207e-01	5.211105e-01	4.740762e+00	4.157140e-01	1
TPRKB	229365	63112	58898	1	1	1	0	0	20	9.551171e-01	5.211962e-01	3.600698e+00	3.252310e-01	1
TBX20	548135	163945	112140	16	15	16	5	0	12	3.375255e+00	5.212482e-01	3.662981e+01	9.316300e-01	1
CCHCR1	1143366	352015	272776	7	7	7	3	1	20	8.119052e-01	5.213030e-01	2.378306e+01	7.238790e-01	1
POLR3E	898946	250846	305970	7	5	7	4	0	20	5.024075e-01	5.213199e-01	1.339380e+01	1.259270e+00	1
BMX	933031	230858	301042	6	6	6	1	0	2	3.727482e-01	5.214436e-01	2.126713e+01	5.187060e-01	1
NAV1	2345256	723763	494802	16	15	16	5	0	20	8.386282e-01	5.215114e-01	4.006919e+01	6.188890e-01	1
UBE2N	205439	57989	62496	1	1	1	0	0	20	6.528294e-01	5.215156e-01	3.255742e+00	4.463170e-01	1
QSER1	2288875	655951	174496	11	11	11	2	0	10	5.846362e-01	5.215305e-01	2.770199e+01	1.119783e+00	1
ANP32A	300670	76005	83930	3	3	3	0	0	20	1.025463e+00	5.216123e-01	8.165106e+00	4.329470e-01	1
GOLPH3	330708	94472	49392	2	2	2	3	0	20	8.502267e-01	5.216521e-01	6.513267e+00	3.915610e-01	1
BAIAP2L2	451489	128868	147350	3	3	3	0	0	20	5.535038e-01	5.217184e-01	8.677498e+00	4.593930e-01	1
IFI27	103256	39270	47110	1	1	1	0	0	3	1.466053e+00	5.217574e-01	6.214211e+00	3.351380e-01	1
DBNDD2	150912	43351	33348	2	2	2	0	0	20	1.340932e+00	5.217651e-01	5.792724e+00	3.822870e-01	1
ENOX2	816266	209971	207984	12	12	12	5	0	6	2.299991e+00	5.218336e-01	4.142478e+01	7.383250e-01	1
PLAGL1	601060	182356	30324	3	3	3	0	0	20	5.393697e-01	5.218709e-01	8.901742e+00	1.458676e+00	1
STAR	363166	103987	98406	3	3	3	0	0	20	8.188532e-01	5.220049e-01	8.083177e+00	6.478140e-01	1
IGFBP7	297236	85576	108654	1	1	1	0	0	20	8.162876e-01	5.221380e-01	6.063525e+00	4.349430e-01	1
CXCL10	136246	37721	71624	1	1	1	0	0	20	8.717684e-01	5.222293e-01	2.998349e+00	2.361310e-01	1
RAB14	309706	79974	125944	1	1	1	0	0	20	9.763743e-01	5.223732e-01	6.389306e+00	8.411230e-01	1
IL12B	449274	117667	95480	3	3	3	1	0	11	9.254295e-01	5.225154e-01	1.082908e+01	7.332560e-01	1
NEK4	1034878	285469	281610	4	4	3	1	0	20	6.320200e-01	5.225301e-01	1.471438e+01	6.350440e-01	1
KDELR1	220780	63084	44436	1	1	1	1	0	20	7.394996e-01	5.226341e-01	3.426113e+00	3.327600e-01	1
MCM7	1066095	321557	444122	5	5	5	1	0	4	4.338217e-01	5.226709e-01	2.200841e+01	6.761540e-01	1
WDR5	460279	125633	218946	3	2	3	1	0	7	5.422728e-01	5.226920e-01	8.955872e+00	9.073730e-01	1
PPID	552303	144128	148232	2	2	2	1	0	10	7.580158e-01	5.226935e-01	1.163525e+01	1.063387e+00	1
SLC25A11	471822	153699	128786	3	3	3	1	0	20	6.671021e-01	5.227197e-01	8.947480e+00	8.606370e-01	1
FAM21C	1006264	262165	239708	6	6	6	2	0	20	9.278340e-01	5.228037e-01	2.009839e+01	7.909270e-01	1
CSF2RB	1033892	322655	175266	14	13	14	7	0	8	1.170376e+00	5.229183e-01	3.109704e+01	7.268280e-01	1
OR2T12	411018	126140	23058	26	23	26	13	0	19	6.461843e+00	5.229347e-01	4.545104e+01	1.107517e+00	1
MN1	937849	293099	33670	19	19	19	3	0	20	2.183011e+00	5.229555e-01	4.630321e+01	6.231940e-01	1
OR9A4	409329	122171	20076	6	6	6	5	0	20	2.204089e+00	5.231091e-01	1.711256e+01	8.488290e-01	1
OR4D1	398069	124423	18088	4	4	4	3	0	20	1.504357e+00	5.234637e-01	1.222204e+01	6.140820e-01	1
ESD	388722	99172	126084	3	3	2	0	0	20	9.605245e-01	5.236798e-01	7.606380e+00	3.860660e-01	1
EGR2	595570	202596	34608	5	5	4	2	0	20	9.513042e-01	5.237522e-01	1.388757e+01	8.089740e-01	1
ZNF284	804359	189703	51870	7	7	7	2	0	5	9.916501e-01	5.237739e-01	2.203088e+01	6.180870e-01	1
ARHGAP15	658371	167267	207718	15	15	15	5	0	0	1.911934e+00	5.239613e-01	4.939077e+01	6.358170e-01	1
ERAP2	1306328	346864	289282	4	4	4	2	0	20	5.760238e-01	5.240266e-01	1.668043e+01	7.049920e-01	1
STAT5B	980295	265201	245014	8	8	8	1	0	20	1.093131e+00	5.240339e-01	2.295270e+01	9.078080e-01	1
SMC1A	1558729	393173	381766	9	9	9	3	0	20	7.495054e-01	5.241006e-01	2.555783e+01	5.895360e-01	1
OR2B2	467346	136246	17304	4	4	4	2	0	13	8.032197e-01	5.241812e-01	1.047436e+01	6.538230e-01	1
NTM	498846	148660	124950	25	23	24	7	0	1	4.797062e+00	5.241972e-01	5.931332e+01	7.041930e-01	1
FRK	684157	182440	144858	4	4	4	0	0	20	1.084337e+00	5.243091e-01	1.534583e+01	6.998780e-01	1
NPL	438661	122734	180810	4	4	4	2	0	20	1.247453e+00	5.243148e-01	1.154561e+01	9.225520e-01	1
SYAP1	425093	106407	133308	2	2	2	3	0	20	1.007173e+00	5.243808e-01	8.984521e+00	1.006137e+00	1
RNF39	260504	85887	54754	2	2	2	0	0	20	5.887421e-01	5.244157e-01	5.405811e+00	7.485860e-01	1
DNAJA3	568039	158147	144116	2	2	2	1	0	20	5.780293e-01	5.245758e-01	9.141862e+00	6.142800e-01	1
UBXN2B	409948	114852	158956	3	3	3	1	0	6	5.936204e-01	5.245789e-01	8.913184e+00	8.926690e-01	1
ART4	416592	117104	43596	3	3	3	0	0	20	7.993962e-01	5.245935e-01	7.892839e+00	4.293240e-01	1
